ticker,company_name,trade_date,insider_name,insider_role,transaction_type,shares,price,value_usd,size_bucket,ret_10d
RM,Regional Management Corp.,2024-03-08,LINDENBAUM MATTHEW A,"Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD FINANCIAL LONG ONLY FUND, L.P.","Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD PARTNERS, L.L.C.","Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,LINDENBAUM BENNETT D,"Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD FINANCIAL FUND, L.P.","Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD OPPORTUNITY PARTNERS, L.P.","Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,BASSWOOD OPPORTUNITY FUND INC,"Director,TenPercentOwner,Other",P,1021.0,23.71,24207.91,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD CAPITAL MANAGEMENT, L.L.C.","Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,LINDENBAUM MATTHEW A,"Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD FINANCIAL LONG ONLY FUND, L.P.","Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD PARTNERS, L.L.C.","Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,LINDENBAUM BENNETT D,"Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD FINANCIAL FUND, L.P.","Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,"BASSWOOD OPPORTUNITY PARTNERS, L.P.","Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-08,BASSWOOD OPPORTUNITY FUND INC,"Director,TenPercentOwner,Other",P,431.0,23.71,10219.01,normal_buy,0.026559976127947582
RM,Regional Management Corp.,2024-03-11,"BASSWOOD CAPITAL MANAGEMENT, L.L.C.","Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,LINDENBAUM MATTHEW A,"Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD FINANCIAL LONG ONLY FUND, L.P.","Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD PARTNERS, L.L.C.","Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,LINDENBAUM BENNETT D,"Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD FINANCIAL FUND, L.P.","Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD OPPORTUNITY PARTNERS, L.P.","Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,BASSWOOD OPPORTUNITY FUND INC,"Director,TenPercentOwner,Other",P,3778.0,24.59,92901.02,normal_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD CAPITAL MANAGEMENT, L.L.C.","Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,LINDENBAUM MATTHEW A,"Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD FINANCIAL LONG ONLY FUND, L.P.","Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD PARTNERS, L.L.C.","Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,LINDENBAUM BENNETT D,"Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD FINANCIAL FUND, L.P.","Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,"BASSWOOD OPPORTUNITY PARTNERS, L.P.","Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
RM,Regional Management Corp.,2024-03-11,BASSWOOD OPPORTUNITY FUND INC,"Director,TenPercentOwner,Other",P,5447.0,24.59,133941.73,large_buy,0.0045568854461486286
USA,LIBERTY ALL STAR EQUITY FUND,2024-03-12,Usifer Maureen K,Other,P,2200.0,6.82,15004.0,normal_buy,0.023121400158426342
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-11,Weinstein Boaz,TenPercentOwner,P,16774.0,11.81,198100.94,normal_buy,0.0013564832434693752
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-11,"Saba Capital Management, L.P.",TenPercentOwner,P,16774.0,11.81,198100.94,normal_buy,0.0013564832434693752
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-12,Weinstein Boaz,TenPercentOwner,P,1154.0,11.8,13617.2,normal_buy,0.002205231314100109
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-12,"Saba Capital Management, L.P.",TenPercentOwner,P,1154.0,11.8,13617.2,normal_buy,0.002205231314100109
SATS,EchoStar CORP,2024-03-08,DEFRANCO JAMES,Director,P,110000.0,13.48,1482800.0,normal_buy,0.0036284609364127807
NPCT,Nuveen Core Plus Impact Fund,2024-03-12,"Saba Capital Management, L.P.",TenPercentOwner,P,3056.0,10.34,31599.04,normal_buy,0.003090457178353212
NPCT,Nuveen Core Plus Impact Fund,2024-03-12,Weinstein Boaz,TenPercentOwner,P,3056.0,10.34,31599.04,normal_buy,0.003090457178353212
NPCT,Nuveen Core Plus Impact Fund,2024-03-11,"Saba Capital Management, L.P.",TenPercentOwner,P,9650.0,10.34,99781.0,normal_buy,0.004064374383152325
NPCT,Nuveen Core Plus Impact Fund,2024-03-11,Weinstein Boaz,TenPercentOwner,P,9650.0,10.34,99781.0,normal_buy,0.004064374383152325
GRBK,"Green Brick Partners, Inc.",2024-03-05,Press Richard S,Director,P,1000.0,51.61,51610.0,normal_buy,0.09317610163303414
CTRN,Citi Trends Inc,2024-03-11,Pleasant Lake Partners LLC,TenPercentOwner,P,15000.0,30.33,454950.0,large_buy,-0.11147862993435764
CTRN,Citi Trends Inc,2024-03-11,"Fund 1 Investments, LLC",TenPercentOwner,P,15000.0,30.33,454950.0,large_buy,-0.11147862993435764
CTRN,Citi Trends Inc,2024-03-11,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,15000.0,30.33,454950.0,large_buy,-0.11147862993435764
CTRN,Citi Trends Inc,2024-03-12,Pleasant Lake Partners LLC,TenPercentOwner,P,4000.0,30.42,121680.0,normal_buy,-0.12471356992115501
CTRN,Citi Trends Inc,2024-03-12,"Fund 1 Investments, LLC",TenPercentOwner,P,4000.0,30.42,121680.0,normal_buy,-0.12471356992115501
CTRN,Citi Trends Inc,2024-03-12,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,4000.0,30.42,121680.0,normal_buy,-0.12471356992115501
FRST,Primis Financial Corp.,2024-03-12,Fulk Rickey Allen,Officer,P,1000.0,12.11,12110.0,normal_buy,-0.023140499757604904
MATV,"Mativ Holdings, Inc.",2024-03-11,Keenan Jeffrey,Director,P,2000.0,18.22,36440.0,normal_buy,-0.03412232168590512
MATV,"Mativ Holdings, Inc.",2024-03-08,Keenan Jeffrey,Director,P,2000.0,18.26,36520.0,large_buy,-0.0305556372861705
MATV,"Mativ Holdings, Inc.",2024-03-07,Keenan Jeffrey,Director,P,2000.0,18.19,36380.0,normal_buy,-0.014851435034715088
CSPI,CSP INC /MA/,2024-03-11,NERGES JOSEPH R,"TenPercentOwner,Other",P,800.0,35.75,28600.0,large_buy,0.13544195666795966
GROV,"Grove Collaborative Holdings, Inc.",2024-03-11,Yurcisin Jeffrey Michael,"Director,Officer",P,5406.0,1.85,10001.1,normal_buy,-0.08556147925850799
MDRR,"Medalist Diversified REIT, Inc.",2024-03-11,Farmer Neil P,Director,P,2635.0,5.64,14861.4,normal_buy,0.027714049602480584
GROV,"Grove Collaborative Holdings, Inc.",2024-03-08,Landesberg Stuart,"Director,Other",P,10800.0,2.15,23220.0,normal_buy,-0.12182741423920451
UBFO,UNITED SECURITY BANCSHARES,2024-03-11,GILL JAGROOP,Director,P,2860.0,7.5,21450.0,normal_buy,-0.02130513791288602
DAVE,Dave Inc./DE,2024-03-07,Rozov Yadin,Director,P,800.0,37.31,29848.0,normal_buy,-0.0029648733201707023
HOUS,Anywhere Real Estate Inc.,2024-03-08,Williams Felicia,Director,P,8424.0,5.94,50038.560000000005,large_buy,-0.07718121396019173
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-07,"Saba Capital Management, L.P.",TenPercentOwner,P,10171.0,11.78,119814.37999999999,normal_buy,0.008168035874280388
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,2024-03-07,Weinstein Boaz,TenPercentOwner,P,10171.0,11.78,119814.37999999999,normal_buy,0.008168035874280388
MPA,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,2024-03-08,"Saba Capital Management, L.P.",TenPercentOwner,P,11249.0,11.99,134875.51,normal_buy,0.010624274599368322
MPA,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,2024-03-08,Weinstein Boaz,TenPercentOwner,P,11249.0,11.99,134875.51,normal_buy,0.010624274599368322
NBBK,"NB Bancorp, Inc.",2024-03-08,CAMPANELLI JOSEPH P,"Director,Officer,Other",P,4000.0,13.85,55400.0,normal_buy,0.001453388551339252
THFF,FIRST FINANCIAL CORP /IN/,2024-02-28,Pierson Paul Joseph II,Director,P,500.0,36.81,18405.0,normal_buy,0.03301502242793708
THFF,FIRST FINANCIAL CORP /IN/,2024-02-01,Pierson Paul Joseph II,Director,P,500.0,38.69,19345.0,normal_buy,0.0
GSAT,"Globalstar, Inc.",2024-03-07,Lynch James F,Director,P,660000.0,1.31,864600.0,normal_buy,0.07692307692307687
GSAT,"Globalstar, Inc.",2024-03-08,Lynch James F,Director,P,660000.0,1.34,884400.0,normal_buy,0.053030362872128034
MRAI,"Marpai, Inc.",2024-03-07,Lamendola Damien,"Director,Officer,TenPercentOwner",P,910000.0,1.65,1501500.0,large_buy,0.3030303796570284
CECO,CECO ENVIRONMENTAL CORP,2024-03-06,WALLMAN RICHARD F,Director,P,50000.0,19.78,989000.0,large_buy,0.12605463839272324
SNOW,Snowflake Inc.,2024-03-06,MCLAUGHLIN MARK D,Director,P,3030.0,165.45,501313.49999999994,normal_buy,-0.023712615053096964
FDP,FRESH DEL MONTE PRODUCE INC,2024-02-28,ABU GHAZALEH AMIR,Director,P,10000.0,23.62,236200.0,large_buy,0.0557365829342531
FDP,FRESH DEL MONTE PRODUCE INC,2024-02-29,ABU GHAZALEH AMIR,Director,P,3249.0,23.63,76773.87,normal_buy,0.024363819606231907
WTRG,"Essential Utilities, Inc.",2024-03-05,Amato Elizabeth B,Director,P,3100.0,35.02,108562.00000000001,large_buy,0.041968174126806757
AMN,AMN HEALTHCARE SERVICES INC,2024-03-06,Caballero Jorge A.,Director,P,2000.0,56.8,113600.0,normal_buy,0.13381360953599697
PBHC,"Pathfinder Bancorp, Inc.",2024-03-07,Butkowski Robert G. Jr.,Officer,P,3500.0,11.95,41825.0,large_buy,0.007556780139513997
STKL,SunOpta Inc.,2024-03-05,Kocher Brian W,"Director,Officer",P,38000.0,6.65,252700.0,large_buy,0.025563920880598445
FLYX,FLYEXCLUSIVE INC.,2024-03-04,Hymowitz Gregg,"Director,TenPercentOwner",P,25000.0,1000.0,25000000.0,large_buy,0.07811497803101286
QSI,Quantum-Si Inc,2024-03-05,Keyes Jeffry R.,Officer,P,50000.0,1.61,80500.0,large_buy,0.17391302416268628
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-06,Weinstein Boaz,TenPercentOwner,P,57930.0,10.15,587989.5,large_buy,0.01115112627899073
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-06,"Saba Capital Management, L.P.",TenPercentOwner,P,57930.0,10.15,587989.5,large_buy,0.01115112627899073
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-05,Weinstein Boaz,TenPercentOwner,P,27103.0,10.15,275095.45,large_buy,0.009166876450636297
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-05,"Saba Capital Management, L.P.",TenPercentOwner,P,27103.0,10.15,275095.45,large_buy,0.009166876450636297
ECAT,BlackRock ESG Capital Allocation Term Trust,2024-03-06,Weinstein Boaz,TenPercentOwner,P,53685.0,16.92,908350.2000000001,normal_buy,0.0041013189476126755
ECAT,BlackRock ESG Capital Allocation Term Trust,2024-03-06,"Saba Capital Management, L.P.",TenPercentOwner,P,53685.0,16.92,908350.2000000001,normal_buy,0.0041013189476126755
ADV,Advantage Solutions Inc.,2024-03-04,PEACOCK DAVID A,"Director,Officer",P,15000.0,3.6,54000.0,normal_buy,0.15977958827017402
JAZZ,Jazz Pharmaceuticals plc,2024-03-01,Johnson Philip L,Officer,P,12000.0,119.65,1435800.0,large_buy,0.017248658629172686
AWR,AMERICAN STATES WATER CO,2024-03-05,DAVIS STEVEN D,Director,P,750.0,71.39,53542.5,normal_buy,-0.008428217820398487
SKWD,"Skyward Specialty Insurance Group, Inc.",2024-03-01,Kuczinski Anthony J,Director,P,400.0,36.17,14468.0,large_buy,-0.006666713290744308
NBBK,"NB Bancorp, Inc.",2024-03-01,CAMPANELLI JOSEPH P,"Director,Officer,Other",P,25000.0,13.97,349250.0,large_buy,-0.003566397340081462
NBBK,"NB Bancorp, Inc.",2024-03-01,CAMPANELLI JOSEPH P,"Director,Officer,Other",P,1000.0,13.89,13890.0,normal_buy,-0.003566397340081462
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-01,"Saba Capital Management, L.P.",TenPercentOwner,P,4373.0,10.1,44167.299999999996,normal_buy,0.005221018596619276
VPV,Invesco Pennsylvania Value Municipal Income Trust,2024-03-01,Weinstein Boaz,TenPercentOwner,P,4373.0,10.1,44167.299999999996,normal_buy,0.005221018596619276
GOGO,Gogo Inc.,2024-02-29,WILLIAMS HARRIS N,Director,P,12000.0,8.1,97200.0,normal_buy,0.10661763502789734
GLPI,"Gaming & Leisure Properties, Inc.",2024-03-01,Urdang E Scott,Director,P,2500.0,45.0,112500.0,large_buy,0.010804553513620752
INDB,INDEPENDENT BANK CORP,2024-03-01,Ruggiero Mark J,Officer,P,500.0,51.09,25545.0,large_buy,-0.020019594044160538
FSP,FRANKLIN STREET PROPERTIES CORP /MA/,2024-03-04,HANSEN BRIAN N,Director,P,50000.0,2.33,116500.0,large_buy,-0.09663851495396014
RBBN,Ribbon Communications Inc.,2024-03-01,McClelland Bruce William,"Director,Officer",P,10000.0,3.02,30200.0,normal_buy,-0.0033898272208872093
RBB,RBB Bancorp,2024-03-01,Kao James,Director,P,2510.0,16.96,42569.6,normal_buy,-0.006369543078034501
RBB,RBB Bancorp,2024-02-29,Kao James,Director,P,2000.0,16.98,33960.0,normal_buy,-0.024390188060106954
HWBK,"HAWTHORN BANCSHARES, INC.",2024-02-29,Schwartz Jason E,Officer,P,1000.0,21.5,21500.0,normal_buy,-0.1250424767929854
CFNB,CALIFORNIA FIRST LEASING CORP,2024-02-28,PADDON PATRICK E,"Director,Officer,TenPercentOwner",P,24991.0,17.85,446089.35000000003,large_buy,0.02240892477677847
RIG,Transocean Ltd.,2024-02-27,Perestroika (Cyprus) Ltd,"Director,TenPercentOwner",P,1000000.0,4.89,4890000.0,normal_buy,0.12008280183595144
SJM,J M SMUCKER Co,2024-02-29,AMIN TARANG,Director,P,900.0,122.22,109998.0,large_buy,0.012898547375775227
JANL,JANEL CORP,2024-02-28,van Kesteren Gerard,Director,P,792.0,42.0,33264.0,normal_buy,-0.016190483456566263
JANL,JANEL CORP,2024-02-23,van Kesteren Gerard,Director,P,608.0,40.36,24538.88,normal_buy,0.0014943351510230407
JANL,JANEL CORP,2024-02-16,van Kesteren Gerard,Director,P,1500.0,34.18,51270.0,normal_buy,0.19999999999999996
AMN,AMN HEALTHCARE SERVICES INC,2024-02-28,Knudson Jeffrey R,Officer,P,6951.0,57.75,401420.25,large_buy,0.06354034911274309
AMN,AMN HEALTHCARE SERVICES INC,2024-02-28,WHEAT DOUGLAS D,Director,P,2620.0,56.87,148999.4,normal_buy,0.06354034911274309
TCBI,TEXAS CAPITAL BANCSHARES INC/TX,2024-02-27,Long Thomas E,Director,P,2000.0,58.78,117560.0,normal_buy,0.013668256764782116
WES,"Western Midstream Partners, LP",2024-02-27,Brown Oscar K,Director,P,3500.0,34.14,119490.0,normal_buy,-0.002350283072767856
WES,"Western Midstream Partners, LP",2024-02-28,Brown Oscar K,Director,P,3500.0,33.35,116725.0,normal_buy,0.017055752746570008
RVP,RETRACTABLE TECHNOLOGIES INC,2024-02-26,SHAW THOMAS J,"Director,Officer,TenPercentOwner",P,13396.0,1.25,16745.0,normal_buy,-0.06976737738815952
WSBC,WESBANCO INC,2024-02-27,STEMLER KERRY M,Director,P,662.0,28.66,18972.920000000002,normal_buy,0.021114574441092993
WSBC,WESBANCO INC,2024-02-27,STEMLER KERRY M,Director,P,733.0,28.65,21000.45,large_buy,0.021114574441092993
MRBK,Meridian Corp,2024-02-26,Lindsay Denise,"Director,Officer",P,2000.0,9.66,19320.0,large_buy,0.06197477875693114
RVSB,RIVERVIEW BANCORP INC,2024-02-23,NIES GERALD LEE,Director,P,22000.0,4.85,106699.99999999999,large_buy,-0.012422349432368751
CART,Maplebear Inc.,2024-02-23,Gupta Ravi,"Director,TenPercentOwner",P,135072.0,29.93,4042704.96,normal_buy,0.12389672757836556
CART,Maplebear Inc.,2024-02-26,Gupta Ravi,"Director,TenPercentOwner",P,2400.0,29.96,71904.0,normal_buy,0.09907616026832922
GSHD,"Goosehead Insurance, Inc.",2024-02-26,Jones Mark E. Jr.,"Officer,TenPercentOwner,Other",P,1332.0,74.86,99713.52,normal_buy,0.011911193870439485
GSHD,"Goosehead Insurance, Inc.",2024-02-26,O'Connor John Terry,Officer,P,1000.0,73.46,73460.0,normal_buy,0.011911193870439485
BSM,"Black Stone Minerals, L.P.",2024-02-26,DeWalch D Mark,Director,P,3250.0,15.47,50277.5,normal_buy,0.007756984745153517
ACT,"Enact Holdings, Inc.",2024-02-23,Gupta Rohit,"Director,Officer",P,10000.0,26.97,269700.0,large_buy,0.07174570063883001
RZLT,"Rezolute, Inc.",2024-02-23,ROBERTS BRIAN KENNETH,Officer,P,6000.0,1.69,10140.0,normal_buy,0.10465113055454633
CAT,CATERPILLAR INC,2024-02-23,MacLennan David,Director,P,350.0,323.37,113179.5,large_buy,0.047270506617025365
HTLD,HEARTLAND EXPRESS INC,2024-02-22,Durr Julie J,Other,P,14933.0,12.39,185019.87,normal_buy,-0.015212076339819136
HTLD,HEARTLAND EXPRESS INC,2024-02-22,Gerdin Ann S,TenPercentOwner,P,14933.0,12.39,185019.87,normal_buy,-0.015212076339819136
HTLD,HEARTLAND EXPRESS INC,2024-02-22,Ann S. Gerdin Revocable Trust,"TenPercentOwner,Other",P,14933.0,12.39,185019.87,normal_buy,-0.015212076339819136
HTLD,HEARTLAND EXPRESS INC,2024-02-22,Janssen Angela K,Other,P,14933.0,12.39,185019.87,normal_buy,-0.015212076339819136
CLBK,"Columbia Financial, Inc.",2024-02-22,Van Dyk Robert,Director,P,1000.0,16.69,16690.0,large_buy,-0.011336547223322668
ESOA,Energy Services of America CORP,2024-02-26,Prince Mark,Director,P,12500.0,7.57,94625.0,large_buy,-0.0050761467905624524
STRT,STRATTEC SECURITY CORP,2024-02-22,FLORSHEIM THOMAS W JR,Director,P,1000.0,24.95,24950.0,normal_buy,0.011875471223287581
TLYS,"TILLY'S, INC.",2024-02-21,Pleasant Lake Partners LLC,TenPercentOwner,P,32500.0,6.99,227175.0,normal_buy,0.05547650851296737
TLYS,"TILLY'S, INC.",2024-02-21,"Fund 1 Investments, LLC",TenPercentOwner,P,32500.0,6.99,227175.0,normal_buy,0.05547650851296737
TLYS,"TILLY'S, INC.",2024-02-21,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,32500.0,6.99,227175.0,normal_buy,0.05547650851296737
TLYS,"TILLY'S, INC.",2024-02-22,Pleasant Lake Partners LLC,TenPercentOwner,P,20500.0,7.13,146165.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-22,"Fund 1 Investments, LLC",TenPercentOwner,P,20500.0,7.13,146165.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-22,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,20500.0,7.13,146165.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-22,Pleasant Lake Partners LLC,TenPercentOwner,P,25000.0,7.11,177750.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-22,"Fund 1 Investments, LLC",TenPercentOwner,P,25000.0,7.11,177750.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-22,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,25000.0,7.11,177750.0,normal_buy,0.036363601199548956
TLYS,"TILLY'S, INC.",2024-02-23,Pleasant Lake Partners LLC,TenPercentOwner,P,24000.0,7.3,175200.0,normal_buy,-0.005434777327093299
TLYS,"TILLY'S, INC.",2024-02-23,"Fund 1 Investments, LLC",TenPercentOwner,P,24000.0,7.3,175200.0,normal_buy,-0.005434777327093299
TLYS,"TILLY'S, INC.",2024-02-23,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,24000.0,7.3,175200.0,normal_buy,-0.005434777327093299
CMTV,COMMUNITY BANCORP /VT,2024-02-21,Marvin Emma,Director,P,720.0,17.35,12492.000000000002,normal_buy,-0.04322770192548164
CART,Maplebear Inc.,2024-02-21,"SC US (TTGP), LTD.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"Sequoia Grove Manager, LLC",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL U.S. GROWTH FUND VI, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SC U.S. Growth VII Management, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SC U.S. GROWTH VI MANAGEMENT, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL U.S. GROWTH VI PRINCIPALS FUND, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL U.S. GROWTH VII PRINCIPALS FUND, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL U.S. GROWTH FUND VII, L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL U.S. VENTURE PARTNERS FUND XIV (Q), L.P.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-21,"SEQUOIA CAPITAL USV XIV HOLDCO, LTD.",TenPercentOwner,P,7414.0,29.14,216043.96,normal_buy,0.16614634134077932
CART,Maplebear Inc.,2024-02-20,"SC US (TTGP), LTD.",TenPercentOwner,P,727605.0,27.74,20183762.7,large_buy,0.1844765512493547
